#  344 | steps: 82826 | steps_t: 58106 | t: 5055.686373 | r:  -900.000000 | e:   0.100000 | Q: 146.693314 | won: False
Blue team starts
GAME IS OVER
#  345 | steps: 83127 | steps_t: 58356 | t: 5083.576334 | r:  1930.000000 | e:   0.100000 | Q: 400.189606 | won: True
Red team starts
GAME IS OVER
#  346 | steps: 83345 | steps_t: 58519 | t: 5097.903353 | r: -1250.000000 | e:   0.100000 | Q: 181.800446 | won: False
Red team starts
GAME IS OVER
#  347 | steps: 83565 | steps_t: 58684 | t: 5112.685107 | r: -1520.000000 | e:   0.100000 | Q: 194.861465 | won: False
Blue team starts
GAME IS OVER
#  348 | steps: 83866 | steps_t: 58931 | t: 5136.025509 | r:  -800.000000 | e:   0.100000 | Q: 279.186768 | won: False
Blue team starts
GAME IS OVER
#  349 | steps: 84084 | steps_t: 59094 | t: 5150.366973 | r: -1210.000000 | e:   0.100000 | Q: 229.345673 | won: False
Red team starts
GAME IS OVER
#  350 | steps: 84385 | steps_t: 59350 | t: 5172.030549 | r:  2960.000000 | e:   0.100000 | Q: 461.662933 | won: True
Blue team starts
GAME IS OVER
#  351 | steps: 84658 | steps_t: 59578 | t: 5193.948036 | r:  -570.000000 | e:   0.100000 | Q: 322.281036 | won: False
Blue team starts
GAME IS OVER
#  352 | steps: 84916 | steps_t: 59791 | t: 5215.992426 | r:  -630.000000 | e:   0.100000 | Q: 291.858612 | won: False
Red team starts
GAME IS OVER
#  353 | steps: 85217 | steps_t: 60047 | t: 5239.541951 | r:  2390.000000 | e:   0.100000 | Q: 509.615021 | won: True
Red team starts
GAME IS OVER
#  354 | steps: 85518 | steps_t: 60307 | t: 5272.623280 | r:  2970.000000 | e:   0.100000 | Q: 420.047302 | won: True
Red team starts
GAME IS OVER
#  355 | steps: 85734 | steps_t: 60467 | t: 5286.422586 | r: -1870.000000 | e:   0.100000 | Q: 337.658203 | won: False
Red team starts
GAME IS OVER
#  356 | steps: 86035 | steps_t: 60714 | t: 5312.499927 | r:  2080.000000 | e:   0.100000 | Q: 297.774750 | won: True
Red team starts
GAME IS OVER
#  357 | steps: 86253 | steps_t: 60877 | t: 5328.083687 | r: -1080.000000 | e:   0.100000 | Q: 349.971649 | won: False
Blue team starts
GAME IS OVER
#  358 | steps: 86468 | steps_t: 61042 | t: 5344.117359 | r: -1120.000000 | e:   0.100000 | Q: 233.389954 | won: False
Blue team starts
GAME IS OVER
#  359 | steps: 86769 | steps_t: 61302 | t: 5371.694070 | r:  2910.000000 | e:   0.100000 | Q: 588.972351 | won: True
Red team starts
GAME IS OVER
#  360 | steps: 87070 | steps_t: 61558 | t: 5398.375100 | r:  2490.000000 | e:   0.100000 | Q: 293.331390 | won: True
Blue team starts
GAME IS OVER
#  361 | steps: 87371 | steps_t: 61817 | t: 5422.422608 | r:  2320.000000 | e:   0.100000 | Q: 248.533508 | won: True
Red team starts
GAME IS OVER
#  362 | steps: 87672 | steps_t: 62077 | t: 5445.510001 | r:  2750.000000 | e:   0.100000 | Q: 301.155396 | won: True
Blue team starts
GAME IS OVER
#  363 | steps: 87973 | steps_t: 62323 | t: 5465.569381 | r:  2060.000000 | e:   0.100000 | Q: 359.578064 | won: True
Red team starts
GAME IS OVER
#  364 | steps: 88191 | steps_t: 62486 | t: 5480.240863 | r: -1380.000000 | e:   0.100000 | Q: 327.614380 | won: False
Red team starts
GAME IS OVER
#  365 | steps: 88411 | steps_t: 62651 | t: 5497.150003 | r: -1430.000000 | e:   0.100000 | Q: 234.060471 | won: False
Red team starts
GAME IS OVER
#  366 | steps: 88712 | steps_t: 62907 | t: 5521.810542 | r:  2680.000000 | e:   0.100000 | Q: 490.914520 | won: True
Red team starts
GAME IS OVER
#  367 | steps: 88928 | steps_t: 63067 | t: 5535.851076 | r: -1170.000000 | e:   0.100000 | Q: 246.550919 | won: False
Red team starts
GAME IS OVER
#  368 | steps: 89145 | steps_t: 63233 | t: 5548.194473 | r: -1120.000000 | e:   0.100000 | Q: 305.870636 | won: False
Red team starts
GAME IS OVER
#  369 | steps: 89446 | steps_t: 63478 | t: 5568.420504 | r:  2840.000000 | e:   0.100000 | Q: 424.461884 | won: True
Blue team starts
GAME IS OVER
#  370 | steps: 89614 | steps_t: 63604 | t: 5577.751579 | r: -4990.000000 | e:   0.100000 | Q: 208.984268 | won: False
Red team starts
GAME IS OVER
#  371 | steps: 89915 | steps_t: 63855 | t: 5599.540397 | r:  2500.000000 | e:   0.100000 | Q: 252.273239 | won: True
Blue team starts
Model saved
GAME IS OVER
#  372 | steps: 90131 | steps_t: 64017 | t: 5614.368429 | r: -1340.000000 | e:   0.100000 | Q: 238.833588 | won: False
Red team starts
GAME IS OVER
#  373 | steps: 90432 | steps_t: 64276 | t: 5636.838191 | r:  3320.000000 | e:   0.100000 | Q: 602.987549 | won: True
Red team starts
GAME IS OVER
#  374 | steps: 90650 | steps_t: 64440 | t: 5652.900476 | r: -1310.000000 | e:   0.100000 | Q: 232.934341 | won: False
Blue team starts
GAME IS OVER
#  375 | steps: 90870 | steps_t: 64604 | t: 5677.484856 | r: -1640.000000 | e:   0.100000 | Q: 166.524368 | won: False
Blue team starts
GAME IS OVER
#  376 | steps: 91086 | steps_t: 64766 | t: 5690.531731 | r: -1210.000000 | e:   0.100000 | Q: 380.700897 | won: False
Blue team starts
GAME IS OVER
#  377 | steps: 91254 | steps_t: 64893 | t: 5700.458384 | r:  -990.000000 | e:   0.100000 | Q: 277.164978 | won: False
Red team starts
GAME IS OVER
#  378 | steps: 91469 | steps_t: 65058 | t: 5715.002746 | r: -1450.000000 | e:   0.100000 | Q: 237.931976 | won: False
Red team starts
GAME IS OVER
#  379 | steps: 91770 | steps_t: 65314 | t: 5741.673471 | r:  2890.000000 | e:   0.100000 | Q: 490.566498 | won: True
Red team starts
GAME IS OVER
#  380 | steps: 91990 | steps_t: 65479 | t: 5756.627610 | r: -1200.000000 | e:   0.100000 | Q: 340.578918 | won: False
Blue team starts
GAME IS OVER
#  381 | steps: 92291 | steps_t: 65729 | t: 5784.361909 | r:  1670.000000 | e:   0.100000 | Q: 391.880127 | won: True
Red team starts
GAME IS OVER
#  382 | steps: 92506 | steps_t: 65893 | t: 5801.310884 | r: -1230.000000 | e:   0.100000 | Q: 241.809952 | won: False
Blue team starts
GAME IS OVER
#  383 | steps: 92674 | steps_t: 66016 | t: 5814.581719 | r:  -870.000000 | e:   0.100000 | Q: 316.622559 | won: False
Red team starts
GAME IS OVER
#  384 | steps: 92975 | steps_t: 66261 | t: 5838.027905 | r:  2170.000000 | e:   0.100000 | Q: 379.153778 | won: True
Blue team starts
GAME IS OVER
#  385 | steps: 93276 | steps_t: 66507 | t: 5860.419351 | r:  2020.000000 | e:   0.100000 | Q: 538.467224 | won: True
Blue team starts
GAME IS OVER
#  386 | steps: 93577 | steps_t: 66752 | t: 5882.108561 | r:  2320.000000 | e:   0.100000 | Q: 662.075928 | won: True
Red team starts
GAME IS OVER
#  387 | steps: 93748 | steps_t: 66881 | t: 5894.541793 | r:  -930.000000 | e:   0.100000 | Q: 212.660080 | won: False
Red team starts
GAME IS OVER
#  388 | steps: 93968 | steps_t: 67046 | t: 5911.179446 | r: -1580.000000 | e:   0.100000 | Q: 313.068481 | won: False
Blue team starts
GAME IS OVER
#  389 | steps: 94269 | steps_t: 67305 | t: 5937.764496 | r:  2230.000000 | e:   0.100000 | Q: 560.146179 | won: True
Blue team starts
GAME IS OVER
#  390 | steps: 94570 | steps_t: 67555 | t: 5966.949806 | r:  1440.000000 | e:   0.100000 | Q: 459.487091 | won: True
Blue team starts
GAME IS OVER
#  391 | steps: 94871 | steps_t: 67811 | t: 5989.581642 | r:  1920.000000 | e:   0.100000 | Q: 311.891327 | won: True
Blue team starts
GAME IS OVER
#  392 | steps: 95089 | steps_t: 67973 | t: 6004.074999 | r: -1500.000000 | e:   0.100000 | Q: 218.683594 | won: False
Blue team starts
GAME IS OVER
#  393 | steps: 95390 | steps_t: 68229 | t: 6026.630993 | r: -1030.000000 | e:   0.100000 | Q: 307.186432 | won: True
Blue team starts
GAME IS OVER
#  394 | steps: 95560 | steps_t: 68357 | t: 6036.698518 | r:  -890.000000 | e:   0.100000 | Q: 318.059601 | won: False
Red team starts
GAME IS OVER
#  395 | steps: 95861 | steps_t: 68613 | t: 6060.467266 | r:   520.000000 | e:   0.100000 | Q: 612.555542 | won: True
Blue team starts
GAME IS OVER
#  396 | steps: 96122 | steps_t: 68820 | t: 6080.378368 | r:  -980.000000 | e:   0.100000 | Q: 297.354431 | won: False
Red team starts
GAME IS OVER
#  397 | steps: 96339 | steps_t: 68986 | t: 6095.752003 | r: -1240.000000 | e:   0.100000 | Q: 253.691025 | won: False
Red team starts
GAME IS OVER
#  398 | steps: 96511 | steps_t: 69113 | t: 6109.654877 | r: -1180.000000 | e:   0.100000 | Q: 256.958191 | won: False
Blue team starts
GAME IS OVER
#  399 | steps: 96731 | steps_t: 69278 | t: 6123.820576 | r: -1360.000000 | e:   0.100000 | Q: 273.149872 | won: False
Blue team starts
GAME IS OVER
#  400 | steps: 97032 | steps_t: 69525 | t: 6155.750535 | r:  2640.000000 | e:   0.100000 | Q: 413.460358 | won: True
Blue team starts
GAME IS OVER
#  401 | steps: 97333 | steps_t: 69771 | t: 6179.260582 | r:  1390.000000 | e:   0.100000 | Q: 404.458588 | won: True
Blue team starts
GAME IS OVER
#  402 | steps: 97549 | steps_t: 69931 | t: 6192.789865 | r: -1530.000000 | e:   0.100000 | Q: 202.920242 | won: False
Blue team starts
GAME IS OVER
#  403 | steps: 97850 | steps_t: 70181 | t: 6216.466556 | r:  2710.000000 | e:   0.100000 | Q: 241.733810 | won: True
Red team starts
GAME IS OVER
#  404 | steps: 98068 | steps_t: 70345 | t: 6231.700982 | r: -1460.000000 | e:   0.100000 | Q: 198.696472 | won: False
Blue team starts
GAME IS OVER
#  405 | steps: 98369 | steps_t: 70605 | t: 6257.801121 | r:  2690.000000 | e:   0.100000 | Q: 471.808960 | won: True
Blue team starts
GAME IS OVER
#  406 | steps: 98589 | steps_t: 70771 | t: 6272.950169 | r: -1430.000000 | e:   0.100000 | Q: 320.649994 | won: False
Red team starts
GAME IS OVER
#  407 | steps: 98806 | steps_t: 70937 | t: 6286.842268 | r: -1210.000000 | e:   0.100000 | Q: 227.995209 | won: False
Blue team starts
GAME IS OVER
#  408 | steps: 99085 | steps_t: 71174 | t: 6305.431735 | r:  -510.000000 | e:   0.100000 | Q: 500.876556 | won: False
Red team starts
GAME IS OVER
#  409 | steps: 99386 | steps_t: 71420 | t: 6326.105802 | r:  2480.000000 | e:   0.100000 | Q: 336.885315 | won: True
Blue team starts
GAME IS OVER
#  410 | steps: 99554 | steps_t: 71547 | t: 6338.331277 | r:  -940.000000 | e:   0.100000 | Q: 234.265289 | won: False
Red team starts
GAME IS OVER
#  411 | steps: 99807 | steps_t: 71759 | t: 6360.056299 | r:  -600.000000 | e:   0.100000 | Q: 413.710022 | won: False
Blue team starts
Model saved
GAME IS OVER
#  412 | steps: 100108 | steps_t: 72019 | t: 6393.571584 | r:  2740.000000 | e:   0.100000 | Q: 353.844574 | won: True
Red team starts
GAME IS OVER
#  413 | steps: 100326 | steps_t: 72182 | t: 6414.118083 | r: -1480.000000 | e:   0.100000 | Q: 214.834732 | won: False
Red team starts
GAME IS OVER
#  414 | steps: 100543 | steps_t: 72349 | t: 6427.238819 | r: -1260.000000 | e:   0.100000 | Q: 190.657562 | won: False
Blue team starts
GAME IS OVER
#  415 | steps: 100759 | steps_t: 72509 | t: 6440.272401 | r: -1730.000000 | e:   0.100000 | Q: 181.918900 | won: False
Red team starts
GAME IS OVER
#  416 | steps: 101060 | steps_t: 72760 | t: 6461.659870 | r:  1810.000000 | e:   0.100000 | Q: 309.207397 | won: True
Blue team starts
GAME IS OVER
#  417 | steps: 101324 | steps_t: 72969 | t: 6480.080531 | r: -1190.000000 | e:   0.100000 | Q: 241.803406 | won: False
Blue team starts
GAME IS OVER
#  418 | steps: 101544 | steps_t: 73133 | t: 6494.710237 | r: -1200.000000 | e:   0.100000 | Q: 197.120178 | won: False
Red team starts
GAME IS OVER
#  419 | steps: 101764 | steps_t: 73297 | t: 6508.963730 | r: -1420.000000 | e:   0.100000 | Q: 285.101318 | won: False
Blue team starts
GAME IS OVER
#  420 | steps: 101936 | steps_t: 73428 | t: 6520.608694 | r: -1490.000000 | e:   0.100000 | Q: 301.376373 | won: False
Red team starts
GAME IS OVER
#  421 | steps: 102152 | steps_t: 73590 | t: 6535.478268 | r: -1340.000000 | e:   0.100000 | Q: 149.675049 | won: False
Red team starts
GAME IS OVER
#  422 | steps: 102453 | steps_t: 73835 | t: 6559.131869 | r:  2980.000000 | e:   0.100000 | Q: 298.040955 | won: True
Blue team starts
GAME IS OVER
#  423 | steps: 102672 | steps_t: 74004 | t: 6573.506073 | r: -1220.000000 | e:   0.100000 | Q: 262.928741 | won: False
Blue team starts
GAME IS OVER
#  424 | steps: 102888 | steps_t: 74170 | t: 6588.963567 | r: -1290.000000 | e:   0.100000 | Q: 257.574677 | won: False
Blue team starts
GAME IS OVER
#  425 | steps: 103108 | steps_t: 74336 | t: 6602.618618 | r: -1210.000000 | e:   0.100000 | Q: 318.299988 | won: False
Blue team starts
GAME IS OVER
#  426 | steps: 103409 | steps_t: 74595 | t: 6636.485127 | r:  2490.000000 | e:   0.100000 | Q: 304.503662 | won: True
Red team starts
GAME IS OVER
#  427 | steps: 103710 | steps_t: 74851 | t: 6661.611162 | r:  1960.000000 | e:   0.100000 | Q: 613.416077 | won: True
Blue team starts
GAME IS OVER
#  428 | steps: 103928 | steps_t: 75015 | t: 6679.722360 | r:  -820.000000 | e:   0.100000 | Q: 216.365570 | won: False
Blue team starts
GAME IS OVER
#  429 | steps: 104229 | steps_t: 75271 | t: 6713.436588 | r:  1720.000000 | e:   0.100000 | Q: 343.806519 | won: True
Blue team starts
GAME IS OVER
#  430 | steps: 104486 | steps_t: 75483 | t: 6733.680249 | r: -1320.000000 | e:   0.100000 | Q: 219.331390 | won: False
Red team starts
GAME IS OVER
#  431 | steps: 104706 | steps_t: 75647 | t: 6748.364216 | r: -1160.000000 | e:   0.100000 | Q: 175.642654 | won: False
Blue team starts
GAME IS OVER
#  432 | steps: 104926 | steps_t: 75811 | t: 6763.934615 | r: -1250.000000 | e:   0.100000 | Q: 180.512314 | won: False
Blue team starts
GAME IS OVER
#  433 | steps: 105227 | steps_t: 76071 | t: 6790.082406 | r:  2660.000000 | e:   0.100000 | Q: 302.921265 | won: True
Red team starts
GAME IS OVER
#  434 | steps: 105397 | steps_t: 76200 | t: 6802.325550 | r: -1160.000000 | e:   0.100000 | Q: 209.308914 | won: False
Red team starts
GAME IS OVER
#  435 | steps: 105614 | steps_t: 76366 | t: 6817.872984 | r: -1160.000000 | e:   0.100000 | Q: 304.242859 | won: False
Red team starts
GAME IS OVER
#  436 | steps: 105782 | steps_t: 76492 | t: 6830.297544 | r: -1130.000000 | e:   0.100000 | Q: 205.379547 | won: False
Red team starts
GAME IS OVER
#  437 | steps: 105999 | steps_t: 76658 | t: 6848.027706 | r: -1260.000000 | e:   0.100000 | Q: 254.466782 | won: False
Red team starts
GAME IS OVER
#  438 | steps: 106214 | steps_t: 76823 | t: 6867.442784 | r: -1320.000000 | e:   0.100000 | Q: 243.829041 | won: False
Blue team starts
GAME IS OVER
#  439 | steps: 106515 | steps_t: 77070 | t: 6892.538052 | r:  2440.000000 | e:   0.100000 | Q: 228.459122 | won: True
Blue team starts
GAME IS OVER
#  440 | steps: 106734 | steps_t: 77238 | t: 6907.874924 | r: -1450.000000 | e:   0.100000 | Q: 269.849396 | won: False
Blue team starts
GAME IS OVER
#  441 | steps: 106953 | steps_t: 77407 | t: 6923.691610 | r:  -630.000000 | e:   0.100000 | Q: 288.218597 | won: False
Blue team starts
GAME IS OVER
#  442 | steps: 107254 | steps_t: 77658 | t: 6949.396035 | r:  1680.000000 | e:   0.100000 | Q: 231.992630 | won: True
Blue team starts
GAME IS OVER
#  443 | steps: 107422 | steps_t: 77784 | t: 6960.727280 | r:  -870.000000 | e:   0.100000 | Q: 254.405258 | won: False
Red team starts
GAME IS OVER
#  444 | steps: 107723 | steps_t: 78029 | t: 6985.361607 | r:  1940.000000 | e:   0.100000 | Q: 488.937927 | won: True
Blue team starts
GAME IS OVER
#  445 | steps: 107965 | steps_t: 78217 | t: 7005.163144 | r: -1300.000000 | e:   0.100000 | Q: 350.204071 | won: False
Blue team starts
GAME IS OVER
#  446 | steps: 108266 | steps_t: 78464 | t: 7033.681094 | r:  1340.000000 | e:   0.100000 | Q: 480.117279 | won: True
Blue team starts
GAME IS OVER
#  447 | steps: 108434 | steps_t: 78590 | t: 7045.442619 | r: -1000.000000 | e:   0.100000 | Q: 312.836212 | won: False
Blue team starts
GAME IS OVER
#  448 | steps: 108735 | steps_t: 78840 | t: 7068.080804 | r:  2780.000000 | e:   0.100000 | Q: 400.517578 | won: True
Blue team starts
GAME IS OVER
#  449 | steps: 108903 | steps_t: 78967 | t: 7078.531201 | r: -1090.000000 | e:   0.100000 | Q: 248.785263 | won: False
Red team starts
GAME IS OVER
#  450 | steps: 109071 | steps_t: 79093 | t: 7089.794197 | r:  -820.000000 | e:   0.100000 | Q: 227.547455 | won: False
Blue team starts
GAME IS OVER
#  451 | steps: 109290 | steps_t: 79262 | t: 7106.251232 | r:  -840.000000 | e:   0.100000 | Q: 385.147675 | won: False
Blue team starts
GAME IS OVER
#  452 | steps: 109591 | steps_t: 79508 | t: 7134.664442 | r:  1140.000000 | e:   0.100000 | Q: 416.207367 | won: True
Red team starts
GAME IS OVER
#  453 | steps: 109811 | steps_t: 79673 | t: 7154.236833 | r: -1600.000000 | e:   0.100000 | Q: 190.732391 | won: False
Blue team starts
GAME IS OVER
#  454 | steps: 109979 | steps_t: 79799 | t: 7170.797343 | r: -1110.000000 | e:   0.100000 | Q: 186.310486 | won: False
Red team starts
GAME IS OVER
#  455 | steps: 110147 | steps_t: 79926 | t: 7198.337564 | r: -1120.000000 | e:   0.100000 | Q: 284.824280 | won: False
Red team starts
GAME IS OVER
#  456 | steps: 110448 | steps_t: 80182 | t: 7221.985734 | r:  3000.000000 | e:   0.100000 | Q: 368.153809 | won: True
Blue team starts
GAME IS OVER
#  457 | steps: 110667 | steps_t: 80346 | t: 7235.596130 | r: -1230.000000 | e:   0.100000 | Q: 214.873459 | won: False
Blue team starts
GAME IS OVER
#  458 | steps: 110968 | steps_t: 80606 | t: 7258.529487 | r:  2940.000000 | e:   0.100000 | Q: 558.204590 | won: True
Red team starts
GAME IS OVER
#  459 | steps: 111184 | steps_t: 80767 | t: 7272.418537 | r: -1360.000000 | e:   0.100000 | Q: 313.626129 | won: False
Red team starts
GAME IS OVER
#  460 | steps: 111401 | steps_t: 80933 | t: 7287.254283 | r: -1240.000000 | e:   0.100000 | Q: 246.689758 | won: False
Red team starts
GAME IS OVER
#  461 | steps: 111569 | steps_t: 81059 | t: 7298.526030 | r: -1000.000000 | e:   0.100000 | Q: 319.981049 | won: False
Blue team starts
GAME IS OVER
#  462 | steps: 111786 | steps_t: 81226 | t: 7317.101270 | r: -1540.000000 | e:   0.100000 | Q: 340.362030 | won: False
Blue team starts
GAME IS OVER
#  463 | steps: 111954 | steps_t: 81352 | t: 7332.613532 | r: -1020.000000 | e:   0.100000 | Q: 225.846481 | won: False
Red team starts
GAME IS OVER
#  464 | steps: 112170 | steps_t: 81513 | t: 7347.590774 | r: -1340.000000 | e:   0.100000 | Q: 241.988647 | won: False
Red team starts
GAME IS OVER
#  465 | steps: 112340 | steps_t: 81642 | t: 7357.783607 | r: -1240.000000 | e:   0.100000 | Q: 226.338455 | won: False
Blue team starts
GAME IS OVER
#  466 | steps: 112559 | steps_t: 81811 | t: 7371.440421 | r: -1080.000000 | e:   0.100000 | Q: 164.976471 | won: False
Red team starts
GAME IS OVER
#  467 | steps: 112776 | steps_t: 81978 | t: 7384.752582 | r: -1260.000000 | e:   0.100000 | Q: 333.944946 | won: False
Blue team starts
GAME IS OVER
#  468 | steps: 112946 | steps_t: 82106 | t: 7394.839297 | r: -1300.000000 | e:   0.100000 | Q: 202.334900 | won: False
Red team starts
GAME IS OVER
#  469 | steps: 113114 | steps_t: 82232 | t: 7405.716799 | r:  -820.000000 | e:   0.100000 | Q: 321.544800 | won: False
Red team starts
GAME IS OVER
#  470 | steps: 113286 | steps_t: 82362 | t: 7416.292376 | r:  -920.000000 | e:   0.100000 | Q: 247.041779 | won: False
Red team starts
GAME IS OVER
#  471 | steps: 113554 | steps_t: 82574 | t: 7435.154418 | r:  -930.000000 | e:   0.100000 | Q: 269.298859 | won: False
Red team starts
GAME IS OVER
#  472 | steps: 113806 | steps_t: 82781 | t: 7457.213044 | r: -6460.000000 | e:   0.100000 | Q: 290.025665 | won: False
Red team starts
GAME IS OVER
#  473 | steps: 114025 | steps_t: 82950 | t: 7476.080627 | r:  -940.000000 | e:   0.100000 | Q: 474.668030 | won: False
Blue team starts
GAME IS OVER
#  474 | steps: 114241 | steps_t: 83110 | t: 7488.804493 | r: -1020.000000 | e:   0.100000 | Q: 195.284256 | won: False
Blue team starts
GAME IS OVER
#  475 | steps: 114542 | steps_t: 83357 | t: 7509.121036 | r:  1830.000000 | e:   0.100000 | Q: 451.599976 | won: True
Red team starts
GAME IS OVER
#  476 | steps: 114822 | steps_t: 83596 | t: 7529.595686 | r:  -550.000000 | e:   0.100000 | Q: 725.475830 | won: False
Red team starts
GAME IS OVER
#  477 | steps: 115097 | steps_t: 83820 | t: 7547.683032 | r:  -210.000000 | e:   0.100000 | Q: 452.535370 | won: False
Red team starts
GAME IS OVER
#  478 | steps: 115362 | steps_t: 84029 | t: 7566.538347 | r: -1020.000000 | e:   0.100000 | Q: 268.361877 | won: False
Blue team starts
GAME IS OVER
#  479 | steps: 115534 | steps_t: 84160 | t: 7578.050400 | r:  -890.000000 | e:   0.100000 | Q: 385.896912 | won: False
Red team starts
GAME IS OVER
#  480 | steps: 115750 | steps_t: 84320 | t: 7594.848617 | r: -1680.000000 | e:   0.100000 | Q: 193.856583 | won: False
Red team starts
GAME IS OVER
#  481 | steps: 115965 | steps_t: 84485 | t: 7611.946445 | r: -1240.000000 | e:   0.100000 | Q: 252.470154 | won: False
Red team starts
GAME IS OVER
#  482 | steps: 116266 | steps_t: 84744 | t: 7632.507986 | r:  2860.000000 | e:   0.100000 | Q: 504.559021 | won: True
Red team starts
GAME IS OVER
#  483 | steps: 116567 | steps_t: 84994 | t: 7652.159918 | r: -1230.000000 | e:   0.100000 | Q: 490.462402 | won: True
Red team starts
GAME IS OVER
#  484 | steps: 116785 | steps_t: 85157 | t: 7665.397132 | r: -1120.000000 | e:   0.100000 | Q: 313.743774 | won: False
Blue team starts
GAME IS OVER
#  485 | steps: 117001 | steps_t: 85317 | t: 7679.297682 | r: -1350.000000 | e:   0.100000 | Q: 177.901733 | won: False
Blue team starts
GAME IS OVER
#  486 | steps: 117302 | steps_t: 85577 | t: 7702.467979 | r:  2240.000000 | e:   0.100000 | Q: 315.876770 | won: True
Blue team starts
GAME IS OVER
#  487 | steps: 117603 | steps_t: 85833 | t: 7746.125137 | r:  2570.000000 | e:   0.100000 | Q: 409.234802 | won: True
Blue team starts
GAME IS OVER
#  488 | steps: 117904 | steps_t: 86093 | t: 7775.126830 | r:  2450.000000 | e:   0.100000 | Q: 460.150513 | won: True
Blue team starts
GAME IS OVER
#  489 | steps: 118205 | steps_t: 86353 | t: 7798.791497 | r:  2990.000000 | e:   0.100000 | Q: 489.324036 | won: True
Blue team starts
GAME IS OVER
#  490 | steps: 118506 | steps_t: 86612 | t: 7823.435714 | r:  1370.000000 | e:   0.100000 | Q: 418.644379 | won: True
Blue team starts
GAME IS OVER
#  491 | steps: 118807 | steps_t: 86859 | t: 7849.313323 | r:  1760.000000 | e:   0.100000 | Q: 305.777100 | won: True
Blue team starts
GAME IS OVER
#  492 | steps: 119108 | steps_t: 87106 | t: 7873.683983 | r:  1730.000000 | e:   0.100000 | Q: 329.018402 | won: True
Red team starts
GAME IS OVER
#  493 | steps: 119328 | steps_t: 87270 | t: 7890.071143 | r: -1040.000000 | e:   0.100000 | Q: 200.798019 | won: False
Blue team starts
GAME IS OVER
#  494 | steps: 119629 | steps_t: 87517 | t: 7918.797897 | r:   420.000000 | e:   0.100000 | Q: 277.340302 | won: False
Red team starts
GAME IS OVER
#  495 | steps: 119844 | steps_t: 87682 | t: 7936.238817 | r: -1520.000000 | e:   0.100000 | Q: 204.441177 | won: False
Red team starts
Model saved
GAME IS OVER
#  496 | steps: 120056 | steps_t: 87840 | t: 7950.839477 | r: -1430.000000 | e:   0.100000 | Q: 178.869919 | won: False
Red team starts
GAME IS OVER
#  497 | steps: 120224 | steps_t: 87966 | t: 7960.827471 | r: -1300.000000 | e:   0.100000 | Q: 282.395020 | won: False
Red team starts
GAME IS OVER
#  498 | steps: 120392 | steps_t: 88092 | t: 7970.664042 | r: -1540.000000 | e:   0.100000 | Q: 315.856873 | won: False
Red team starts
GAME IS OVER
#  499 | steps: 120693 | steps_t: 88337 | t: 7989.759764 | r:  3560.000000 | e:   0.100000 | Q: 484.020142 | won: True
Blue team starts
GAME IS OVER
#  500 | steps: 120909 | steps_t: 88497 | t: 8004.233263 | r: -1460.000000 | e:   0.100000 | Q: 176.619965 | won: False
Blue team starts
GAME IS OVER
#  501 | steps: 121210 | steps_t: 88743 | t: 8026.910403 | r:  3000.000000 | e:   0.100000 | Q: 276.650208 | won: True
Red team starts
GAME IS OVER
#  502 | steps: 121511 | steps_t: 88988 | t: 8050.923643 | r:  2300.000000 | e:   0.100000 | Q: 320.347992 | won: True
Red team starts
GAME IS OVER
#  503 | steps: 121789 | steps_t: 89221 | t: 8072.109938 | r:  -530.000000 | e:   0.100000 | Q: 394.621887 | won: False
Blue team starts
GAME IS OVER
#  504 | steps: 121959 | steps_t: 89346 | t: 8081.996627 | r: -1050.000000 | e:   0.100000 | Q: 343.622101 | won: False
Red team starts
GAME IS OVER
#  505 | steps: 122260 | steps_t: 89605 | t: 8100.250255 | r:  3210.000000 | e:   0.100000 | Q: 598.708984 | won: True
Red team starts
GAME IS OVER
#  506 | steps: 122479 | steps_t: 89773 | t: 8114.110782 | r: -1680.000000 | e:   0.100000 | Q: 310.163574 | won: False
Blue team starts
GAME IS OVER
#  507 | steps: 122780 | steps_t: 90020 | t: 8136.114194 | r:  2240.000000 | e:   0.100000 | Q: 342.975616 | won: True
Red team starts
GAME IS OVER
#  508 | steps: 123081 | steps_t: 90276 | t: 8158.093885 | r:  2790.000000 | e:   0.100000 | Q: 522.342163 | won: True
Red team starts
GAME IS OVER
#  509 | steps: 123297 | steps_t: 90436 | t: 8173.870913 | r: -1240.000000 | e:   0.100000 | Q: 177.519241 | won: False
Blue team starts
GAME IS OVER
#  510 | steps: 123598 | steps_t: 90687 | t: 8198.475130 | r:  2500.000000 | e:   0.100000 | Q: 439.850342 | won: True
Blue team starts
GAME IS OVER
#  511 | steps: 123899 | steps_t: 90946 | t: 8218.498174 | r:  1730.000000 | e:   0.100000 | Q: 416.630524 | won: True
Red team starts
GAME IS OVER
#  512 | steps: 124166 | steps_t: 91163 | t: 8235.841412 | r: -1040.000000 | e:   0.100000 | Q: 322.043365 | won: False
Blue team starts
GAME IS OVER
#  513 | steps: 124467 | steps_t: 91423 | t: 8261.078436 | r:  3300.000000 | e:   0.100000 | Q: 633.992371 | won: True
Blue team starts
GAME IS OVER
#  514 | steps: 124686 | steps_t: 91592 | t: 8277.233983 | r: -1210.000000 | e:   0.100000 | Q: 156.376266 | won: False
Blue team starts
GAME IS OVER
